,bicoloring,date,density,frustration_score,threshold
16,"{'DBE': 0, 'SLV': 0, 'VO': 0, 'SHY': 0, 'USO': 1, 'USRT': 0, 'UNG': 1, 'BND': 0, 'VB': 1, 'VEU': 0, 'MUB': 0, 'TLT': 1, 'RWR': 0, 'GLD': 0, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 0, 'VWO': 0}",2015-02-28,0.8011695906432749,0.22627737226277372,0.1
17,"{'DBE': 0, 'SLV': 0, 'VO': 0, 'SHY': 1, 'USO': 0, 'USRT': 0, 'UNG': 0, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 1, 'TLT': 1, 'RWR': 0, 'GLD': 1, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 1, 'VWO': 0}",2015-07-31,0.8421052631578947,0.08333333333333333,0.1
18,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 0, 'USO': 1, 'USRT': 1, 'UNG': 1, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 0, 'TLT': 0, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 0, 'VWO': 1}",2015-12-31,0.8304093567251462,0.08450704225352113,0.1
19,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 0, 'USO': 1, 'USRT': 1, 'UNG': 0, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 0, 'TLT': 0, 'RWR': 1, 'GLD': 0, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 0, 'VWO': 1}",2016-05-31,0.8830409356725146,0.09271523178807947,0.1
20,"{'DBE': 1, 'SLV': 0, 'VO': 0, 'SHY': 0, 'USO': 1, 'USRT': 0, 'UNG': 1, 'BND': 0, 'VB': 0, 'VEU': 0, 'MUB': 0, 'TLT': 0, 'RWR': 0, 'GLD': 0, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 0, 'VWO': 0}",2016-10-31,0.8538011695906432,0.0684931506849315,0.1
21,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 1, 'USO': 1, 'USRT': 1, 'UNG': 0, 'BND': 1, 'VB': 1, 'VEU': 1, 'MUB': 1, 'TLT': 1, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 1, 'VWO': 1}",2017-03-31,0.8830409356725146,0.06622516556291391,0.1
22,"{'DBE': 0, 'SLV': 0, 'VO': 1, 'SHY': 0, 'USO': 0, 'USRT': 1, 'UNG': 0, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 0, 'TLT': 0, 'RWR': 1, 'GLD': 0, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 0, 'VWO': 1}",2017-08-31,0.7602339181286549,0.07692307692307693,0.1
23,"{'DBE': 1, 'SLV': 1, 'VO': 0, 'SHY': 1, 'USO': 1, 'USRT': 0, 'UNG': 1, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 1, 'TLT': 1, 'RWR': 0, 'GLD': 1, 'DBB': 1, 'ICF': 0, 'VTI': 0, 'TIP': 1, 'VWO': 0}",2008-06-30,0.8596491228070176,0.013605442176870748,0.2
24,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 0, 'USO': 1, 'USRT': 1, 'UNG': 1, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 1, 'TLT': 0, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 0, 'VWO': 1}",2008-11-30,0.7719298245614035,0.007575757575757576,0.2
25,"{'DBE': 0, 'SLV': 1, 'VO': 0, 'SHY': 1, 'USO': 0, 'USRT': 0, 'UNG': 0, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 0, 'TLT': 1, 'RWR': 0, 'GLD': 1, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 1, 'VWO': 0}",2009-04-30,0.783625730994152,0.007462686567164179,0.2
26,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 0, 'USO': 1, 'USRT': 1, 'UNG': 1, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 0, 'TLT': 0, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 1, 'VWO': 1}",2009-09-30,0.7251461988304093,0.008064516129032258,0.2
27,"{'DBE': 0, 'SLV': 0, 'VO': 0, 'SHY': 1, 'USO': 0, 'USRT': 0, 'UNG': 0, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 1, 'TLT': 1, 'RWR': 0, 'GLD': 0, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 1, 'VWO': 0}",2010-02-28,0.8596491228070176,0.013605442176870748,0.2
28,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 0, 'USO': 1, 'USRT': 1, 'UNG': 1, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 0, 'TLT': 0, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 0, 'VWO': 1}",2010-07-31,0.7485380116959064,0.015625,0.2
29,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 1, 'USO': 1, 'USRT': 1, 'UNG': 1, 'BND': 1, 'VB': 1, 'VEU': 1, 'MUB': 1, 'TLT': 1, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 1, 'VWO': 1}",2010-12-31,0.5847953216374269,0.04,0.2
30,"{'DBE': 0, 'SLV': 0, 'VO': 0, 'SHY': 1, 'USO': 0, 'USRT': 0, 'UNG': 0, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 1, 'TLT': 1, 'RWR': 0, 'GLD': 0, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 0, 'VWO': 0}",2011-05-31,0.7894736842105263,0.014814814814814815,0.2
31,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 0, 'USO': 1, 'USRT': 1, 'UNG': 1, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 0, 'TLT': 0, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 0, 'VWO': 1}",2011-10-31,0.7894736842105263,0.007407407407407408,0.2
32,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 0, 'USO': 1, 'USRT': 1, 'UNG': 1, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 0, 'TLT': 0, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 0, 'VWO': 1}",2012-03-31,0.6783625730994152,0.008620689655172414,0.2
33,"{'DBE': 0, 'SLV': 0, 'VO': 0, 'SHY': 1, 'USO': 0, 'USRT': 0, 'UNG': 0, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 1, 'TLT': 1, 'RWR': 0, 'GLD': 0, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 1, 'VWO': 0}",2012-08-31,0.7426900584795322,0.023622047244094488,0.2
34,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 0, 'USO': 1, 'USRT': 1, 'UNG': 0, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 1, 'TLT': 0, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 0, 'VWO': 1}",2013-01-31,0.49707602339181284,0.011764705882352941,0.2
35,"{'DBE': 0, 'SLV': 0, 'VO': 0, 'SHY': 0, 'USO': 0, 'USRT': 0, 'UNG': 0, 'BND': 0, 'VB': 0, 'VEU': 0, 'MUB': 0, 'TLT': 0, 'RWR': 0, 'GLD': 0, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 0, 'VWO': 0}",2013-06-30,0.783625730994152,0.0,0.2
36,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 1, 'USO': 1, 'USRT': 1, 'UNG': 0, 'BND': 1, 'VB': 1, 'VEU': 1, 'MUB': 1, 'TLT': 1, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 1, 'VWO': 1}",2013-11-30,0.6549707602339181,0.0,0.2
37,"{'DBE': 0, 'SLV': 0, 'VO': 1, 'SHY': 0, 'USO': 0, 'USRT': 1, 'UNG': 0, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 0, 'TLT': 0, 'RWR': 1, 'GLD': 0, 'DBB': 0, 'ICF': 1, 'VTI': 1, 'TIP': 0, 'VWO': 1}",2014-04-30,0.5730994152046783,0.0,0.2
38,"{'DBE': 1, 'SLV': 0, 'VO': 0, 'SHY': 1, 'USO': 1, 'USRT': 0, 'UNG': 1, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 1, 'TLT': 1, 'RWR': 0, 'GLD': 1, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 1, 'VWO': 0}",2014-09-30,0.6666666666666666,0.0,0.2
39,"{'DBE': 0, 'SLV': 1, 'VO': 0, 'SHY': 1, 'USO': 0, 'USRT': 1, 'UNG': 0, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 1, 'TLT': 1, 'RWR': 1, 'GLD': 1, 'DBB': 0, 'ICF': 1, 'VTI': 0, 'TIP': 1, 'VWO': 1}",2015-02-28,0.6374269005847953,0.0,0.2
40,"{'DBE': 0, 'SLV': 0, 'VO': 0, 'SHY': 1, 'USO': 0, 'USRT': 0, 'UNG': 0, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 1, 'TLT': 1, 'RWR': 0, 'GLD': 0, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 1, 'VWO': 0}",2015-07-31,0.7017543859649122,0.0,0.2
41,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 0, 'USO': 1, 'USRT': 1, 'UNG': 1, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 0, 'TLT': 0, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 0, 'VWO': 1}",2015-12-31,0.6608187134502924,0.0,0.2
42,"{'DBE': 0, 'SLV': 0, 'VO': 1, 'SHY': 0, 'USO': 1, 'USRT': 1, 'UNG': 0, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 0, 'TLT': 0, 'RWR': 1, 'GLD': 0, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 0, 'VWO': 1}",2016-05-31,0.6900584795321637,0.0,0.2
43,"{'DBE': 0, 'SLV': 1, 'VO': 1, 'SHY': 1, 'USO': 0, 'USRT': 1, 'UNG': 0, 'BND': 1, 'VB': 1, 'VEU': 1, 'MUB': 1, 'TLT': 1, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 1, 'VWO': 1}",2016-10-31,0.7426900584795322,0.0,0.2
44,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 1, 'USO': 1, 'USRT': 1, 'UNG': 1, 'BND': 1, 'VB': 1, 'VEU': 1, 'MUB': 1, 'TLT': 1, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 1, 'VWO': 1}",2017-03-31,0.783625730994152,0.0,0.2
45,"{'DBE': 0, 'SLV': 0, 'VO': 1, 'SHY': 0, 'USO': 0, 'USRT': 1, 'UNG': 0, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 0, 'TLT': 0, 'RWR': 1, 'GLD': 0, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 0, 'VWO': 1}",2017-08-31,0.5847953216374269,0.0,0.2
46,"{'DBE': 1, 'SLV': 1, 'VO': 0, 'SHY': 1, 'USO': 1, 'USRT': 0, 'UNG': 1, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 1, 'TLT': 1, 'RWR': 0, 'GLD': 1, 'DBB': 1, 'ICF': 0, 'VTI': 0, 'TIP': 1, 'VWO': 0}",2008-06-30,0.7543859649122807,0.0,0.30000000000000004
47,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 0, 'USO': 1, 'USRT': 1, 'UNG': 1, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 0, 'TLT': 0, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 0, 'VWO': 1}",2008-11-30,0.7134502923976608,0.0,0.30000000000000004
48,"{'DBE': 0, 'SLV': 1, 'VO': 0, 'SHY': 1, 'USO': 0, 'USRT': 0, 'UNG': 0, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 0, 'TLT': 1, 'RWR': 0, 'GLD': 1, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 1, 'VWO': 0}",2009-04-30,0.695906432748538,0.0,0.30000000000000004
49,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 1, 'USO': 1, 'USRT': 1, 'UNG': 1, 'BND': 1, 'VB': 1, 'VEU': 1, 'MUB': 1, 'TLT': 1, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 1, 'VWO': 1}",2009-09-30,0.6374269005847953,0.0,0.30000000000000004
50,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 0, 'USO': 1, 'USRT': 1, 'UNG': 1, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 0, 'TLT': 0, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 0, 'VWO': 1}",2010-02-28,0.7777777777777778,0.0,0.30000000000000004
51,"{'DBE': 0, 'SLV': 0, 'VO': 0, 'SHY': 1, 'USO': 0, 'USRT': 0, 'UNG': 1, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 0, 'TLT': 1, 'RWR': 0, 'GLD': 0, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 1, 'VWO': 0}",2010-07-31,0.6666666666666666,0.0,0.30000000000000004
52,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 1, 'USO': 1, 'USRT': 1, 'UNG': 1, 'BND': 1, 'VB': 1, 'VEU': 1, 'MUB': 1, 'TLT': 1, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 1, 'VWO': 1}",2010-12-31,0.4269005847953216,0.0,0.30000000000000004
53,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 0, 'USO': 1, 'USRT': 1, 'UNG': 1, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 0, 'TLT': 0, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 1, 'VWO': 1}",2011-05-31,0.695906432748538,0.0,0.30000000000000004
54,"{'DBE': 0, 'SLV': 0, 'VO': 0, 'SHY': 1, 'USO': 0, 'USRT': 0, 'UNG': 1, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 1, 'TLT': 1, 'RWR': 0, 'GLD': 0, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 1, 'VWO': 0}",2011-10-31,0.7192982456140351,0.0,0.30000000000000004
55,"{'DBE': 0, 'SLV': 0, 'VO': 0, 'SHY': 1, 'USO': 0, 'USRT': 0, 'UNG': 1, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 1, 'TLT': 1, 'RWR': 0, 'GLD': 0, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 1, 'VWO': 0}",2012-03-31,0.5789473684210527,0.0,0.30000000000000004
56,"{'DBE': 0, 'SLV': 0, 'VO': 0, 'SHY': 1, 'USO': 0, 'USRT': 0, 'UNG': 1, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 1, 'TLT': 1, 'RWR': 0, 'GLD': 0, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 1, 'VWO': 0}",2012-08-31,0.543859649122807,0.0,0.30000000000000004
57,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 0, 'USO': 1, 'USRT': 1, 'UNG': 0, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 1, 'TLT': 0, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 0, 'VWO': 1}",2013-01-31,0.49707602339181284,0.0,0.30000000000000004
58,"{'DBE': 0, 'SLV': 0, 'VO': 0, 'SHY': 0, 'USO': 0, 'USRT': 0, 'UNG': 1, 'BND': 0, 'VB': 0, 'VEU': 0, 'MUB': 0, 'TLT': 0, 'RWR': 0, 'GLD': 0, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 0, 'VWO': 0}",2013-06-30,0.672514619883041,0.0,0.30000000000000004
59,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 1, 'USO': 1, 'USRT': 1, 'UNG': 0, 'BND': 1, 'VB': 1, 'VEU': 1, 'MUB': 1, 'TLT': 1, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 1, 'VWO': 1}",2013-11-30,0.5146198830409356,0.0,0.30000000000000004
60,"{'DBE': 1, 'SLV': 1, 'VO': 0, 'SHY': 1, 'USO': 1, 'USRT': 0, 'UNG': 1, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 1, 'TLT': 1, 'RWR': 0, 'GLD': 1, 'DBB': 1, 'ICF': 0, 'VTI': 0, 'TIP': 1, 'VWO': 0}",2014-04-30,0.42105263157894735,0.0,0.30000000000000004
61,"{'DBE': 1, 'SLV': 1, 'VO': 0, 'SHY': 1, 'USO': 1, 'USRT': 0, 'UNG': 1, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 1, 'TLT': 1, 'RWR': 0, 'GLD': 1, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 1, 'VWO': 0}",2014-09-30,0.49707602339181284,0.0,0.30000000000000004
62,"{'DBE': 1, 'SLV': 0, 'VO': 1, 'SHY': 0, 'USO': 1, 'USRT': 1, 'UNG': 0, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 0, 'TLT': 0, 'RWR': 1, 'GLD': 0, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 0, 'VWO': 1}",2015-02-28,0.5321637426900585,0.0,0.30000000000000004
63,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 0, 'USO': 1, 'USRT': 1, 'UNG': 1, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 0, 'TLT': 0, 'RWR': 1, 'GLD': 0, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 0, 'VWO': 1}",2015-07-31,0.5964912280701754,0.0,0.30000000000000004
64,"{'DBE': 0, 'SLV': 0, 'VO': 0, 'SHY': 1, 'USO': 0, 'USRT': 0, 'UNG': 0, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 1, 'TLT': 1, 'RWR': 0, 'GLD': 0, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 1, 'VWO': 0}",2015-12-31,0.4678362573099415,0.0,0.30000000000000004
65,"{'DBE': 1, 'SLV': 1, 'VO': 1, 'SHY': 0, 'USO': 1, 'USRT': 1, 'UNG': 0, 'BND': 0, 'VB': 1, 'VEU': 1, 'MUB': 0, 'TLT': 0, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 0, 'VWO': 1}",2016-05-31,0.47953216374269003,0.0,0.30000000000000004
66,"{'DBE': 0, 'SLV': 1, 'VO': 1, 'SHY': 1, 'USO': 0, 'USRT': 1, 'UNG': 0, 'BND': 1, 'VB': 1, 'VEU': 1, 'MUB': 1, 'TLT': 1, 'RWR': 1, 'GLD': 1, 'DBB': 1, 'ICF': 1, 'VTI': 1, 'TIP': 1, 'VWO': 1}",2016-10-31,0.5730994152046783,0.0,0.30000000000000004
67,"{'DBE': 0, 'SLV': 0, 'VO': 0, 'SHY': 0, 'USO': 0, 'USRT': 0, 'UNG': 1, 'BND': 0, 'VB': 0, 'VEU': 0, 'MUB': 0, 'TLT': 0, 'RWR': 0, 'GLD': 0, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 0, 'VWO': 0}",2017-03-31,0.6666666666666666,0.0,0.30000000000000004
68,"{'DBE': 1, 'SLV': 1, 'VO': 0, 'SHY': 1, 'USO': 1, 'USRT': 0, 'UNG': 1, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 1, 'TLT': 1, 'RWR': 0, 'GLD': 1, 'DBB': 0, 'ICF': 0, 'VTI': 0, 'TIP': 1, 'VWO': 0}",2017-08-31,0.4502923976608187,0.0,0.30000000000000004
69,"{'DBE': 1, 'SLV': 1, 'VO': 0, 'SHY': 1, 'USO': 1, 'USRT': 0, 'UNG': 1, 'BND': 1, 'VB': 0, 'VEU': 0, 'MUB': 0, 'TLT': 1, 'RWR': 0, 'GLD': 1, 'DBB': 1, 'ICF': 0, 'VTI': 0, 'TIP': 1, 'VWO': 0}",2008-06-30,0.5964912280701754,0.0,0.4
